Title,Model,Code Type,LOC,Errors,Missing Semicolon,Unexpected Comma,Unnecessary Semicolon,Unclosed Regular Expression,String Formatting,Confusing Syntax,Closing Pair not Used,Labelling Error,Missing Initializer for Constant,Redeclaring Variables,Overriding Constants,Used before Declared,Use Restricted Word,Incorrect Identifier,Module Code Error,General Import Error,Operator Error,Unlocal Variable Call in Function,Dot Notation,Class properties Outside Methods,Duplicate Class Methods,Other Error 
Debating TOTP vs encrypted payloads,Default,javascript,5,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debating TOTP vs encrypted payloads,Default,javascript,14,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debating TOTP vs encrypted payloads,Default,javascript,5,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debating TOTP vs encrypted payloads,Default,javascript,24,{'overiding constants': 1},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Debating TOTP vs encrypted payloads,Default,javascript,26,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debating TOTP vs encrypted payloads,Default,javascript,87,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GitHub Action for Review,Default,javascript,2,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UPnP, DLNA, and Multicast",Default,javascript,16,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UPnP, DLNA, and Multicast",Default,javascript,10,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UPnP, DLNA, and Multicast",Default,javascript,23,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Secure Express API for React Native.,Default,javascript,24,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Secure Express API for React Native.,Default,javascript,21,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exponential Backoff Retry,Default,javascript,37,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NextAuth with MongoDB,Default,javascript,55,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NextAuth with MongoDB,Default,javascript,16,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NextAuth with MongoDB,Default,javascript,18,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Customizing Odoo Form Tabs,Default,javascript,2,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Customizing Odoo Form Tabs,Default,javascript,2,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Customizing Odoo Form Tabs,Default,javascript,6,{'missing semicolon': 2},2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Customizing Odoo Form Tabs,Default,javascript,4,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Customizing Odoo Form Tabs,Default,javascript,21,"{'incorrect identifier': 1, 'missing semicolon': 1}",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Integrating aria2c in WebTorrent,Default,javascript,44,{'missing semicolon': 8},8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Integrating aria2c in WebTorrent,Default,javascript,29,{'missing semicolon': 2},2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Integrating aria2c in WebTorrent,Default,javascript,14,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confirm Dialog on Popstate,Default,javascript,7,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp Duration Formatter.,Default,javascript,17,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp Duration Formatter.,Default,javascript,6,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Language Identification: Pseudocode DSL,Default,javascript,2,"{'incorrect identifier': 1, 'other error': 3, 'missing semicolon': 3}",3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
Language Identification: Pseudocode DSL,Default,javascript,5,"{'other error': 6, 'missing semicolon': 3, 'confusing syntax': 1}",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Language Identification: Pseudocode DSL,Default,javascript,5,"{'other error': 3, 'missing semicolon': 3}",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Language Identification: Pseudocode DSL,Default,javascript,2,"{'confusing syntax': 1, 'other error': 3, 'incorrect identifier': 1}",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
Language Identification: Pseudocode DSL,Default,javascript,2,"{'confusing syntax': 1, 'other error': 1}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Language Identification: Pseudocode DSL,Default,javascript,3,"{'incorrect identifier': 4, 'other error': 4, 'missing semicolon': 5, 'labelling error': 1}",5,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,4
Language Identification: Pseudocode DSL,Default,javascript,2,"{'confusing syntax': 1, 'other error': 3, 'incorrect identifier': 1}",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
Language Identification: Pseudocode DSL,Default,javascript,2,"{'confusing syntax': 1, 'other error': 1}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Language Identification: Pseudocode DSL,Default,javascript,2,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Language Identification: Pseudocode DSL,Default,javascript,2,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Language Identification: Pseudocode DSL,Default,javascript,2,"{'incorrect identifier': 4, 'operator error': 1, 'other error': 4, 'missing semicolon': 5, 'labelling error': 1}",5,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,4
Resolve Ubuntu 22.04 Error,Default,javascript,3,"{'other error': 4, 'missing semicolon': 6}",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Resolve Ubuntu 22.04 Error,Default,javascript,2,"{'other error': 2, 'missing semicolon': 3}",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Resolve Ubuntu 22.04 Error,Default,javascript,2,"{'other error': 2, 'missing semicolon': 3}",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Resolve Ubuntu 22.04 Error,Default,javascript,2,"{'other error': 2, 'missing semicolon': 3}",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Automate Plugin Data Extraction,Default,javascript,46,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Automate Plugin Data Extraction,Default,javascript,46,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Automate Plugin Data Extraction,Default,javascript,53,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Automate Plugin Data Extraction,Default,javascript,13,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Automate Plugin Data Extraction,Default,javascript,27,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Automate Plugin Data Extraction,Default,javascript,53,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Automate Plugin Data Extraction,Default,javascript,53,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Automate Plugin Data Extraction,Default,javascript,3,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Automate Plugin Data Extraction,Default,javascript,3,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Automate Plugin Data Extraction,Default,javascript,3,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Automate Plugin Data Extraction,Default,javascript,53,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Automate Plugin Data Extraction,Default,javascript,18,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Automate Plugin Data Extraction,Default,javascript,46,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Automate Plugin Data Extraction,Default,javascript,47,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix Docker Jekyll Permissions,Default,javascript,2,"{'other error': 4, 'missing semicolon': 3, 'confusing syntax': 1}",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Fix Docker Jekyll Permissions,Default,javascript,2,"{'other error': 4, 'missing semicolon': 3, 'confusing syntax': 1}",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"Expose headers, link libraries",Default,javascript,3,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mudanças no README em Português.,Default,javascript,24,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Token Bucket Rate Limiter,Default,javascript,51,"{'general import error': 1, 'class properties outside methods': 5, 'use restricted word': 3, 'incorrect identifier': 14, 'redeclaring variables': 1, 'duplicate class methods': 2, 'other error': 7, 'missing semicolon': 1}",1,0,0,0,0,0,0,0,0,1,0,0,3,14,0,1,0,0,0,5,2,7
Token Bucket Rate Limiter,Default,javascript,2,{'module code error': 1},0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Token Bucket Rate Limiter,Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Token Bucket Rate Limiter,Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Token Bucket Rate Limiter,Default,javascript,13,{'general import error': 1},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Token Bucket Rate Limiter,Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Token Bucket Rate Limiter,Default,javascript,67,"{'class properties outside methods': 6, 'use restricted word': 4, 'incorrect identifier': 14, 'redeclaring variables': 1, 'duplicate class methods': 1, 'other error': 7, 'unnecessary semicolon': 1, 'operator error': 1}",0,0,1,0,0,0,0,0,0,1,0,0,4,14,0,0,1,0,0,6,1,7
"Expose headers, link libraries",Default,javascript,3,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WhatsApp API Bug Discussion,Default,javascript,4,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WhatsApp API Bug Discussion,Default,javascript,7,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WhatsApp API Bug Discussion,Default,javascript,4,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Android File Access Issues,Default,javascript,6,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Android File Access Issues,Default,javascript,6,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WhatsApp API Bug Discussion,Default,javascript,4,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WhatsApp API Bug Discussion,Default,javascript,7,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WhatsApp API Bug Discussion,Default,javascript,4,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TypeScript: No Checked Exceptions,Default,javascript,32,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TypeScript: No Checked Exceptions,Default,javascript,38,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TypeScript: No Checked Exceptions,Default,javascript,62,{'other error': 1},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Vue 3 List Watch,Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vue 3 List Watch,Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vue 3 List Watch,Default,javascript,5,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vue 3 List Watch,Default,javascript,7,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vue 3 List Watch,Default,javascript,19,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debating TOTP vs encrypted payloads,Default,javascript,5,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debating TOTP vs encrypted payloads,Default,javascript,14,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debating TOTP vs encrypted payloads,Default,javascript,5,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debating TOTP vs encrypted payloads,Default,javascript,24,{'overiding constants': 1},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Debating TOTP vs encrypted payloads,Default,javascript,26,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debating TOTP vs encrypted payloads,Default,javascript,87,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
React App Blank Page,Default,javascript,9,"{'incorrect identifier': 2, 'other error': 2}",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
React App Blank Page,Default,javascript,4,"{'incorrect identifier': 1, 'other error': 3, 'missing semicolon': 2, 'unclosed regular expression': 1}",2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
Chrome Extension Tab IDs,Default,javascript,5,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chrome Extension Tab IDs,Default,javascript,6,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chrome Extension Tab IDs,Default,javascript,15,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confirm Dialog on Popstate,Default,javascript,7,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Python to JS Translation,Default,javascript,181,"{'dot notation': 17, 'missing semicolon': 1}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
"I am ChatGPT, a language model AI developed by OpenAI. I am here to assist you with your questions and provide information to th",Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Server Code Organization,Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Server Code Organization,Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Server Code Organization,Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Server Code Organization,Default,javascript,2,"{'other error': 2, 'missing semicolon': 1}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Code Request: Expert Coder,Default,javascript,29,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Code Request: Expert Coder,Default,javascript,59,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Code Request: Expert Coder,Default,javascript,32,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Code Request: Expert Coder,Default,javascript,32,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Code Request: Expert Coder,Default,javascript,13,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Code Request: Expert Coder,Default,javascript,15,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Code Request: Expert Coder,Default,javascript,68,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Code Request: Expert Coder,Default,javascript,13,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Code Request: Expert Coder,Default,javascript,30,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Code Request: Expert Coder,Default,javascript,22,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node.js PM2 Server Port,Default,javascript,9,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node.js PM2 Server Port,Default,javascript,12,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node.js PM2 Server Port,Default,javascript,4,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node.js PM2 Server Port,Default,javascript,2,{'general import error': 1},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Node.js PM2 Server Port,Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Image slideshow with `feh`,Default,javascript,2,"{'labelling error': 1, 'other error': 3, 'missing semicolon': 2}",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Spotify2YouTube Extension,Default,javascript,10,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spotify2YouTube Extension,Default,javascript,18,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firefox Extension: PR Fetch,Default,javascript,33,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firefox Extension: PR Fetch,Default,javascript,4,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firefox Extension: PR Fetch,Default,javascript,35,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firefox Extension: PR Fetch,Default,javascript,41,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firefox Extension: PR Fetch,Default,javascript,41,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firefox Extension: PR Fetch,Default,javascript,41,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firefox Extension: PR Fetch,Default,javascript,76,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firefox Extension: PR Fetch,Default,javascript,79,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Server.js Refactor: Structured, Async",Default,javascript,79,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Server.js Refactor: Structured, Async",Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Server.js Refactor: Structured, Async",Default,javascript,10,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Server.js Refactor: Structured, Async",Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Server.js Refactor: Structured, Async",Default,javascript,79,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Server.js Refactor: Structured, Async",Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Server.js Refactor: Structured, Async",Default,javascript,10,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Server.js Refactor: Structured, Async",Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Code Improvement: Functional Components,Default,javascript,48,"{'incorrect identifier': 2, 'missing semicolon': 3, 'other error': 2, 'used before declared': 1, 'unclosed regular expression': 1}",3,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2
Code Improvement: Functional Components,Default,javascript,6,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Code Improvement: Functional Components,Default,javascript,29,"{'unclosed regular expression': 1, 'other error': 1}",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Code Improvement: Functional Components,Default,javascript,20,"{'unclosed regular expression': 1, 'other error': 1}",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Code Improvement: Functional Components,Default,javascript,11,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Code Improvement: Functional Components,Default,javascript,69,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Code Improvement: Functional Components,Default,javascript,71,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flex Grid Width Solution,Default,javascript,11,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,13,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,4,"{'incorrect identifier': 1, 'other error': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Fix HTTPS Key Path,Default,javascript,6,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,5,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,6,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,23,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,4,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,10,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,4,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,3,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,6,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,4,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,7,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,4,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,8,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Create Jira Task with Node.js,Default,javascript,36,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Create Jira Task with Node.js,Default,javascript,38,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Create Jira Task with Node.js,Default,javascript,43,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Create Jira Task with Node.js,Default,javascript,29,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Create Jira Task with Node.js,Default,javascript,40,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Create Jira Task with Node.js,Default,javascript,22,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Create Jira Task with Node.js,Default,javascript,53,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fixing readFileList Function,Default,javascript,4,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New chat,Default,javascript,25,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New chat,Default,javascript,25,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Make junior-web work.,Default,javascript,15,{'module code error': 1},0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HTML Template for Website,Default,javascript,19,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTML Template for Website,Default,javascript,24,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTML Template for Website,Default,javascript,28,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTML Template for Website,Default,javascript,38,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTML Template for Website,Default,javascript,48,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTML Template for Website,Default,javascript,62,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTML Template for Website,Default,javascript,62,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
